split,image_stem,parsed_id,source_image_path,expected_label_path,original_record_status,split_eligibility,object_count,class_ids_present
train,uniform_20260606_141959_788_id000321_portrait,321,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_141959_788_id000321_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_141959_788_id000321_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142000_777_id000322_portrait,322,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142000_777_id000322_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142000_777_id000322_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142001_822_id000323_portrait,323,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142001_822_id000323_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142001_822_id000323_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142002_810_id000324_portrait,324,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142002_810_id000324_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142002_810_id000324_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142003_817_id000325_portrait,325,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142003_817_id000325_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142003_817_id000325_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142004_813_id000326_portrait,326,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142004_813_id000326_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142004_813_id000326_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142005_821_id000327_portrait,327,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142005_821_id000327_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142005_821_id000327_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142006_808_id000328_portrait,328,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142006_808_id000328_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142006_808_id000328_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142007_788_id000329_portrait,329,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142007_788_id000329_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142007_788_id000329_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142008_812_id000330_portrait,330,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142008_812_id000330_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142008_812_id000330_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142009_779_id000331_portrait,331,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142009_779_id000331_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142009_779_id000331_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142010_854_id000332_portrait,332,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142010_854_id000332_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142010_854_id000332_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142011_938_id000333_portrait,333,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142011_938_id000333_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142011_938_id000333_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142012_882_id000334_portrait,334,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142012_882_id000334_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142012_882_id000334_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142013_917_id000335_portrait,335,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142013_917_id000335_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142013_917_id000335_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142014_969_id000336_portrait,336,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142014_969_id000336_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142014_969_id000336_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142015_914_id000337_portrait,337,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142015_914_id000337_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142015_914_id000337_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142016_923_id000338_portrait,338,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142016_923_id000338_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142016_923_id000338_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142017_897_id000339_portrait,339,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142017_897_id000339_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142017_897_id000339_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142019_790_id000341_portrait,341,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142019_790_id000341_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142019_790_id000341_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142020_837_id000342_portrait,342,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142020_837_id000342_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142020_837_id000342_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142021_822_id000343_portrait,343,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142021_822_id000343_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142021_822_id000343_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142022_804_id000344_portrait,344,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142022_804_id000344_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142022_804_id000344_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142023_806_id000345_portrait,345,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142023_806_id000345_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142023_806_id000345_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142024_829_id000346_portrait,346,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142024_829_id000346_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142024_829_id000346_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142025_800_id000347_portrait,347,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142025_800_id000347_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142025_800_id000347_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142027_812_id000349_portrait,349,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142027_812_id000349_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142027_812_id000349_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142028_841_id000350_portrait,350,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142028_841_id000350_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142028_841_id000350_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142029_818_id000351_portrait,351,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142029_818_id000351_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142029_818_id000351_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142030_844_id000352_portrait,352,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142030_844_id000352_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142030_844_id000352_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142031_801_id000353_portrait,353,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142031_801_id000353_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142031_801_id000353_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142032_823_id000354_portrait,354,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142032_823_id000354_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142032_823_id000354_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142033_821_id000355_portrait,355,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142033_821_id000355_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142033_821_id000355_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142034_841_id000356_portrait,356,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142034_841_id000356_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142034_841_id000356_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142036_783_id000358_portrait,358,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142036_783_id000358_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142036_783_id000358_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142037_793_id000359_portrait,359,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142037_793_id000359_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142037_793_id000359_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142038_837_id000360_portrait,360,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142038_837_id000360_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142038_837_id000360_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142039_831_id000361_portrait,361,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142039_831_id000361_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142039_831_id000361_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142040_827_id000362_portrait,362,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142040_827_id000362_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142040_827_id000362_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142041_860_id000363_portrait,363,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142041_860_id000363_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142041_860_id000363_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142042_829_id000364_portrait,364,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142042_829_id000364_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142042_829_id000364_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142043_810_id000365_portrait,365,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142043_810_id000365_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142043_810_id000365_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142045_811_id000367_portrait,367,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142045_811_id000367_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142045_811_id000367_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142046_812_id000368_portrait,368,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142046_812_id000368_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142046_812_id000368_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142047_819_id000369_portrait,369,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142047_819_id000369_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142047_819_id000369_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142048_828_id000370_portrait,370,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142048_828_id000370_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142048_828_id000370_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142050_830_id000372_portrait,372,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142050_830_id000372_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142050_830_id000372_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142051_923_id000373_portrait,373,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142051_923_id000373_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142051_923_id000373_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142052_907_id000374_portrait,374,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142052_907_id000374_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142052_907_id000374_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142053_899_id000375_portrait,375,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142053_899_id000375_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142053_899_id000375_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142055_832_id000377_portrait,377,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142055_832_id000377_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142055_832_id000377_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142056_813_id000378_portrait,378,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142056_813_id000378_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142056_813_id000378_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142101_818_id000383_portrait,383,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142101_818_id000383_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142101_818_id000383_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142103_815_id000385_portrait,385,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142103_815_id000385_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142103_815_id000385_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142104_838_id000386_portrait,386,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142104_838_id000386_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142104_838_id000386_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142105_822_id000387_portrait,387,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142105_822_id000387_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142105_822_id000387_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142106_793_id000388_portrait,388,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142106_793_id000388_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142106_793_id000388_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142107_828_id000389_portrait,389,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142107_828_id000389_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142107_828_id000389_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142108_843_id000390_portrait,390,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142108_843_id000390_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142108_843_id000390_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142109_892_id000391_portrait,391,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142109_892_id000391_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142109_892_id000391_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142110_840_id000392_portrait,392,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142110_840_id000392_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142110_840_id000392_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142111_790_id000393_portrait,393,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142111_790_id000393_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142111_790_id000393_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142112_826_id000394_portrait,394,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142112_826_id000394_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142112_826_id000394_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142113_841_id000395_portrait,395,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142113_841_id000395_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142113_841_id000395_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142114_891_id000396_portrait,396,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142114_891_id000396_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142114_891_id000396_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142115_938_id000397_portrait,397,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142115_938_id000397_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142115_938_id000397_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142116_961_id000398_portrait,398,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142116_961_id000398_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142116_961_id000398_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142117_921_id000399_portrait,399,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142117_921_id000399_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142117_921_id000399_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_142118_878_id000400_portrait,400,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_142118_878_id000400_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_142118_878_id000400_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143813_951_id001080_portrait,1080,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143813_951_id001080_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143813_951_id001080_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143814_780_id001081_portrait,1081,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143814_780_id001081_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143814_780_id001081_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143816_711_id001083_portrait,1083,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143816_711_id001083_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143816_711_id001083_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143817_752_id001084_portrait,1084,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143817_752_id001084_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143817_752_id001084_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143818_728_id001085_portrait,1085,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143818_728_id001085_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143818_728_id001085_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143819_687_id001086_portrait,1086,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143819_687_id001086_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143819_687_id001086_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143820_679_id001087_portrait,1087,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143820_679_id001087_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143820_679_id001087_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143821_950_id001088_portrait,1088,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143821_950_id001088_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143821_950_id001088_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143822_828_id001089_portrait,1089,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143822_828_id001089_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143822_828_id001089_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143823_749_id001090_portrait,1090,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143823_749_id001090_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143823_749_id001090_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143824_739_id001091_portrait,1091,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143824_739_id001091_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143824_739_id001091_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143825_702_id001092_portrait,1092,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143825_702_id001092_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143825_702_id001092_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143826_697_id001093_portrait,1093,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143826_697_id001093_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143826_697_id001093_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143827_710_id001094_portrait,1094,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143827_710_id001094_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143827_710_id001094_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143828_712_id001095_portrait,1095,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143828_712_id001095_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143828_712_id001095_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143829_699_id001096_portrait,1096,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143829_699_id001096_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143829_699_id001096_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143830_689_id001097_portrait,1097,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143830_689_id001097_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143830_689_id001097_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143831_691_id001098_portrait,1098,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143831_691_id001098_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143831_691_id001098_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143832_687_id001099_portrait,1099,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143832_687_id001099_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143832_687_id001099_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143833_640_id001100_portrait,1100,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143833_640_id001100_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143833_640_id001100_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143834_711_id001101_portrait,1101,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143834_711_id001101_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143834_711_id001101_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143835_673_id001102_portrait,1102,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143835_673_id001102_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143835_673_id001102_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
train,uniform_20260606_143836_715_id001103_portrait,1103,/content/drive/MyDrive/DATN2/dataset_images/uniform_20260606_143836_715_id001103_portrait.jpg,/content/drive/MyDrive/DATN2/labels/all/uniform_20260606_143836_715_id001103_portrait.txt,valid_positive,eligible_for_train_and_val,3,"[0, 2, 3]"
